PROVIDER,LP,PROVIDED_LP_TOKENS,WITHDRAWN_LP_TOKENS,BALANCE
terra1mc40fk5ze36vjgdarch24vdtqnh90gcerawyt6,bluna-luna,1704968931,1704968000,931
terra1xz3umd4umlzuusksgnd2lk58xtx0avkkvuqhqc,loop-ust,310394295,146307000,164087295
terra16y0sk0etjzhlq6j4nwdlp3xs44md6cla6kd3wp,aust-ust,94040054,94040000,54
terra13dj6ax9jzsuy07quh9l5p89padjrn6e0fk00n8,stt-ust,22868067,22868000,67
terra1dxf6l59m8tlt3w67dntc9v38hrmx63gaslq6hd,luna-ust,399092132,399092000,132
terra18an9mhhz6q7czjttdjh82upwypslmepf0k5h3d,loop-ust,116126836,116120000,6836
terra1d56p4jv73nnkch8xx0rdjg2hsu0k8gl9dhlu9u,bluna-luna,128714151,128714000,151
terra16pcv5qmdg6ym2ce0xz93gfeyn9enmyt66xcc8m,loop-loopr,1819657045,1819657000,45
terra14qjrr8rd35qr6wf4edx8hge9tcgw7zunxhdk7u,loop-loopr,93299927,93299000,927
terra128masd777sqw2uak3qhkvqnnlzxtvvegtku860,loop-ust,725102418,725102000,418
terra1d4ggml28ywzztduqjww97hnedpld0kmt5wmvg3,loop-ust,27516333,27516000,333
terra1vxvudwkn36k93fvgzcmkr8rgj4llhschla6my4,stt-ust,6872165187,6872165000,187
terra1k72rqaxw0hep6l0kpsffym7v083lq7c6cg004w,anc-ust,10694542686,10694542000,686
terra16traeyr7ryjql6nrml8te6jrzvx9kahzf587mr,loop-ust,127873627,127873000,627
terra12sml2jurmveq6cau06fx92njvjrcdjll8nm9qr,loop-mir,8012726,8012000,726
terra1v8q24fv663v2l6w7kum8f3vfa4cagacudjkqnq,stt-ust,165445739,165445000,739
terra1ge3xn94efvhavrt920z3vzzukgrn5ylmcv2xh0,loop-ust,16010003,16010000,3
terra145677lhzvt5njhlpqdrm6df6v0m5gap5m70qwv,loop-ust,318780077,318780000,77
terra1zd7thpz5kv8x3yakcu7zn7mw5yrv60kturthr4,anc-ust,591245771,591245000,771
terra1wtpe9ysvfaztzvje6ygmpu03xf5v0t8r6yk3tc,stt-ust,26491516,26491000,516
terra1emm8e4l5d0y8tya57rfnuwvr6mj2z342ttx54x,loopr-ust,77641203,77641000,203
terra128masd777sqw2uak3qhkvqnnlzxtvvegtku860,mine-ust,1663777191,1663777000,191
terra1x4zzv437t2gz6emh4n9ynxka335y6ghpcyf6uv,loop-ust,2003211729,2003000000,211729
terra15kf8wyw3cc6p37qpmmjtacrammdmpkf3etfca4,luna-ust,5042509,5042000,509
terra1vh29se6l0xm2c8lws24sfvnt4hkg0y5j8qej7g,mine-ust,271946292,271946000,292
terra17tncrvwgh49zju8uxcnuwz3up43x0lyh43h8r0,luna-ust,50291826,50291000,826
terra1rqx7qca68nh40ermmtsh86cqf6rfnufs7xfxxq,luna-ust,28666198,28666000,198
terra10mjk7xewl6ldcwh2pmg0qajxx38qhgheklwq2z,bluna-luna,31541994,31541000,994
terra143lsh2ptqe6k0qwn955hqdgzv7zpjth4jhwmtx,loop-ust,7039076,7039000,76
terra1h9g34we57ldm38dykgeu8e3rsycklaclpfaqx7,loop-ust,138873267,138873000,267
terra1e4skyt0jmecsewg7qsccmqsxfe3e8pdguw3ttg,stt-ust,19220577,19220000,577
terra1f0y2dylt5nzfk9ahqrkm8ffdnfq56t0ucm4rjs,luna-ust,24628932,24628000,932
terra1d0r2pg738c6u3l4jrjsgw7w7xlxkp7fcqeek0g,bluna-luna,2005786,2005000,786
terra1stxaam6tjtaghylg8gz5p5djj0jyyf4ddn5we7,loop-ust,16723607,16723000,607
terra1f29sy5hdfgsd34r5dl80rd6z944pmefjl6ceuu,loop-ust,117477767,41953000,75524767
terra1x56pymnjmlf4w8xz0xsjed725wwjfwkgfymdjh,loop-loopr,118676352316,60823007000,57853345316
terra1x9x7egvm4whw9frstlne0zu0t808g94xpl8t75,loop-ust,4286079,4286000,79
terra10ftz027h282hs0ceczdq8324s6r26xdppcwcns,weweth-luna,29918717,29918000,717
terra1z904efyxn60ycsytyzm96wac7yrz97ytmfqvgf,aust-ust,918757200,918757000,200
terra1y2mryjdxd2cjrsgrq5dmmex0hrnkce07whv3wp,loop-ust,13276451,13276000,451
terra17cdqgy28ww254rxv4v9dmx8y26xm2jjkd9ejft,bluna-luna,24960419,24960000,419
terra1fdypyh4088ltwfg5t6zgk02lvf9ytwm6t2tzlr,loop-ust,210167776,210167000,776
terra1mmf76ektyvqexyndxfcujv2ahra5lsjw0dwq8w,loop-ust,9411865,9411000,865
terra1eh8zqv8g4q0sqkgwcnaerkgyhf53hh92p0gd7z,loopr-ust,76145311,76145000,311
terra1aqulrqa2edgkx2sreyk6vd8u0tyv0kswxx0raq,anc-ust,139737149,139737000,149
terra1rnmquvfh9lu554dykaefy483n40qehaujj6cqk,anc-ust,75338467,75338000,467
terra1nm6pq467lxmf2w2w2cw7j0yfrkq6quk9qt0yqc,loop-ust,177140818,177140000,818
terra18pecc0nnptjj3sgf0kv7cphrej35d5e3zuwxtk,loop-loopr,969523753,969523000,753
terra17v0wkcxw6rnzflmzcg83rcg8xrt9fjqjjnqm6q,loop-ust,119162696,119162000,696
terra1gy5xjh0xkjd6f4ncr50cnhksyf53lzgm05j6tt,loop-ust,16912785,16912000,785
terra1l7yaxuy5a7dnry4m7qtw9njn0zkdwrn9szkrhl,loop-loopr,130653607481,65322441000,65331166481
terra1h3qszws83np8fra43hs6s0gf3cxlcgdz9749l5,loop-ust,25483122,25000000,483122
terra1hzn0g3twzgexczevlxnq5nd55ug53tl0pvhwjj,loop-ust,75400244,75400000,244
terra1f7kkujqpjauhkv3yrna7zrvz8tk6d3dydw70tv,loopr-ust,26199059739,26199059000,739
terra165jahg2kgsp25fqj0edhqceha72un3kth3m02u,mir-ust,58402966,58402000,966
terra1ufkc42mzhlmxjqvj3fknxyf5jynaqnxd7fjgjc,loop-ust,922787224,922787000,224
terra1qsz87uszfxka0uzdhfm0n5629sz00e2gyhx79c,loop-ust,9489842,9489000,842
terra1kwcychd2vvuc2qcxj7qsnjxgv6kqkn0sgtt53d,loop-ust,325244563,325244000,563
terra16e3kacaa5q2d76vhntzng96p3zmfdpmqqrgasn,loop-ust,13741260,13741000,260
terra1k4uek2thgq07rdxpnkdjyzduq6h5rzeccxx80q,loop-ust,176550288,150000000,26550288
terra1tk280apkxu7dryjqjxjxn49n3h56uwzlv464f4,mine-ust,98279255,98279000,255
terra1zde8cw8v4l6g3p8q6j6zpa077ljhaa2k7f2t2j,anc-ust,162477364,162477000,364
terra16uxypgyzylt7d2ax7w5rkyzm39267755y5hm39,loop-ust,5456950,5456000,950
terra1a29j9w6lashwkv07az3g7lm0rrl0a9nflsa5zl,loop-loopr,614147171,614147000,171
terra166sl2cla5nntrkys8gyset568x54xwxv5z7kkw,loop-mir,13102437687,13102437000,687
terra108sfm694czydr0w3qge7284xy4gxpc9gsqtw3a,anc-ust,19119162,19119000,162
terra1w6le2xndkd9srn05z60uc7vt9svkksgjf4ujtj,loop-ust,50758908,50758000,908
terra15shxmmv35tjwjn2xxf9sh5elp9r4hla9f6g0qu,loop-anc,290210034,290210000,34
terra1ch80a86u0qjp4tlxexh3fn6ca0kuuvhyn24xrq,anc-aust,2668402037,2668402000,37
terra1yux948g9s7n4e8ufa566rmhzfktf4cwtqq23zf,loop-ust,17717011,17717000,11
terra164ztew78ed4lcl9cdp86atchm9rfvdpg4c8cm4,loop-loopr,5968248,5968000,248
terra1x8gl6lht978cqegfpj92nt85chtdwfykkfnff5,loop-ust,288203367,288203000,367
terra1pev5upsw4q5x5hrxpav4uerxeld9am4ptnxdha,loop-loopr,1429555959,1429555000,959
terra186dugdthm5nnmlljz3d8lrmjud0eg9z7mwymzh,luna-ust,945532452,472766000,472766452
terra1n7frgys8cf2c7vmvuchtr43t0rv54634g2rxzs,mir-ust,1766634,1766000,634
terra1m792pv28r2sd9767g9m2aj8qvgkj7dyy3n4fcw,stt-ust,1772068967,1772068000,967
terra1hmtlspgxw9es39gcqc9hvpkqk6tm9xss6uukkw,loop-ust,180746189,180746000,189
terra1uk9mvnegzjf8jz7695wu4g6fm3fdw3vgx7x9tf,loop-ust,9534243,9534000,243
terra1rtztmkayh3guzkknyc685xtm9aslpuyut3v5xl,loop-ust,1904802,1904000,802
terra1ykrxvp60vpy4lduhslw868wjatnmyvv4mv2zaz,loop-loopr,16660135606,16660135000,606
terra1jmqyxxx4tyzcr2vrd702j2a62egkm8a7zqjszp,loop-loopr,1304723077,1304723000,77
terra1ex6l8tyez6ms4cukekqkqv5jn3gekazxcwwatv,loop-ust,51715195,51715000,195
terra1dyhlmeq8e58w8hys35auuk56z2cr83kdajeefv,loop-ust,14726550,14726000,550
terra1xw6whjxwgnutfawx2pc0dzrvumxnpa7wxn4dm5,loop-ust,114559575,45040000,69519575
terra1vjv0ec3uduz54h9zmguh5fhrqcnlgjj2zqh928,bluna-luna,2395054,2395000,54
terra18cqee39gu7mwvxuu9e7rsny4lym5c7hq83fcaq,anc-ust,1592416258,1592416000,258
terra1z9nzq7kq4aa4q674snv4xj5aq72wwhw9xzhaqu,bluna-luna,7864211,7864000,211
terra149ha8zjg2dkdwp3z4equ9rj29m3e224cps98tt,mine-ust,3965301598,3965301000,598
terra10dpem6n72e9msugnjnkrzhafxck948wvpdhjpn,luna-aust,235644634,235644000,634
terra19ff6q2h69ndj3xjxm7t5ylnns2tcf6m3lpk3h2,loop-ust,12049822997,12049822000,997
terra1yq0an04hcy7r0nq6y3yettj3ljwczelv6zp2m8,loop-ust,25335678,25335000,678
terra1w8rnx2tvqw6ddrxkn5ca7j4ynpp92dls4panw4,loop-ust,12611170,12611000,170
terra19lfchfszv47p4pdmhr98z9pgtv42hhum9zdk6q,mine-ust,656910185,656910000,185
terra1sp5edp9kgc24m02ez2mwgkqx0gdksnusmn4zpa,loop-mine,284341852,284341000,852
terra1tcpk2wtvhupggm9vt6m2n3d57khwg78dzrqxc2,stt-ust,24336276,24336000,276
terra16qpgeyh3y20lg4f0hl9ahpcve9lrry2dufpwfq,loop-ust,27223475,27223000,475
terra1e4vpvvuyl2pm6z003s5836l7jjptfx2prh6z3q,loop-mine,1230184103,1230184000,103
terra1huxm8h4609kz3w7te84r376crulsse2nsahu9d,loop-ust,509635653,509635000,653
terra12kyuy4sqrjwxpq6z5qp4rn6qhh0hd8y23g49lv,dph-ust,16281091,16281000,91
terra19nxunfek6dudjp2sq3t7h4lswj6uwn9mmnczn5,loop-ust,2575330,2575000,330
terra1fk23hp246egnr7hterkyt738se3xjyec5t0vvq,loopr-ust,185634233,185634000,233
terra1ppfarp7vfp2pnzfz9rh0yh4rgg4nelk4kvnj77,anc-ust,3394773591,3394773000,591
terra1mks90ztlhzf46mapledqt2jh56t0jrpy04nqjc,loop-ust,91976757,91976000,757
terra1y5ycm40367vxllwr36yx77mcd2rkraggj6agqx,loop-ust,3735188133,3735188000,133
terra1axwhm6nquzqnhvcwv0mzepdm69zslpym6l4g37,loop-ust,796241063,796241000,63
terra1d2vxptga4yuxl0u329naqssywhmjn9m3z7f95f,anc-ust,115345450,115345000,450
terra1yukk9ky7znrf7mcegwwxa773k79qgye67xmqlx,loop-ust,183810590,183810000,590
terra1ey5clj968nsd2g9j6ss6wfcjgnmr4ew7h8t8gy,stt-ust,8573717,8573000,717
terra1h5fhq9dx4el4pra3tsk8ymgtemjm5dz6t5f5mn,alte-ust,21107167,21107000,167
terra1z2fegmn6c4pcu2havy5l34new085dl8lkngtpp,loop-ust,2244432143,2244432000,143
terra10ummdvtmwt7clhvnp7lmag0zxdssrx6pht0dpg,anc-ust,54605738070,54605738000,70
terra13cn0yvd4huyhd4u5xp2qp9uqdk5l8wmm90tu7l,loop-loopr,1692113443,707493000,984620443
terra1penx98faf4dkv0wyk60j59eg47nuxyyejfnezl,loop-ust,100340259,100340000,259
terra100gfah29y8ec8chnf4zq9nj6qfg5eupplzscfn,loop-ust,15106664,15106000,664
terra10mqxtnvqh4lc3uhpwgv2kw4c7gtvmrstkxw0xx,mir-ust,74519705,74519000,705
terra199yzucue0h8knpl0mgnt267gf63xrs36mzta5h,loop-ust,93845971,93845000,971
terra15rxeqsngd09ejqtqsp2hw35rjsxdhrtcg2v99l,loop-aust,48982270,48982000,270
terra1lx22sanfyfsa3dq42aylsawtp9qrevdyd2ttgt,mine-ust,1069979594,1069979000,594
terra1c5f0fqnn7cf03534gx3hpfr6qt9nv4w8z80v0c,loop-ust,228508479,228508000,479
terra17cf3ftylj399p9axgxj0xjsft6gzwl4memge4p,loop-ust,351374862,351374000,862
terra1t7sk2p039d427kjd7r5ecdeyrca6v88x925mv8,loop-lota,606180220,606180000,220
terra19yslr5yvkxa6ralxhhdnl9v4dsnxfw3xeknlw3,dph-ust,19073306076,19073306000,76
terra1tvk007wllgwqcftqs3xmnrrnt93d6a2c5zamh2,anc-ust,1697451906,1697451000,906
terra1vyq32j47va9vdamntptj87x0kszz48k6kjwelw,anc-ust,211700137,211000000,700137
terra1xdf709c4jr2ewneeplmur5uetwd3kt37a0rayp,loop-ust,688302923,688302000,923
terra1a4z79zhzma67qe8tut2s39ld42prvur50qjem6,lota-ust,35877920,35877000,920
terra1uapre2zk2npnrhnhpxrn6v0x4sn7kylu3yn3yu,loop-ust,48452470,48452000,470
terra1wwr6akv7nhm20nwf33qzduq03wxdud795j8mdx,loop-ust,9820422,9820000,422
terra1s8amd5vwe38k69l25f6946nswuf5ecd05axt3f,loop-ust,603411038,603411000,38
terra1qa78thtg90z9cmunxd9xffreca84uy0ahvmcd4,loopr-ust,2303593260,2303593000,260
terra1uny3j2hzxtk5ggv3kle52vxag9m6m0r9rd6nsq,mine-ust,21806737,21806000,737
terra1p68z6wn262qd9ecplky9wv2fy09su5hft995n3,loop-ust,79245370,79245000,370
terra199qm85svpmx82cxedw7fy6lct0fgklmee24dna,loop-ust,310126651,310126000,651
terra100ecf0wgcz8s6qrul4xf4a9jh4kh8c70wrxvds,aust-ust,17914641222,17914641000,222
terra1gn8tnhxg5dzzzvy7xzs7wj4l3l9xhstwvuzc0w,loop-ust,38703624693,38703624000,693
terra1ftynyczu7n9k88twasrvwkgdqk5w0xc0gz7s64,luna-ust,58551707,58551000,707
terra1meaaf6ftfdx9glq09v74akyg85nnz3ftslv3g9,loop-ust,191145725,191145000,725
terra1v7j6p0y0gfjxz4fc4wwdy965y66jf5a0k5y7dn,loop-ust,126310326,126310000,326
terra1ytxpfsmkt5ug0qzmsch4xgx2ywdrch4qjwhz5y,mir-ust,3070159615,3070159000,615
terra1u6scamtk5a9hwjpsy0acw3cn0wyjx0p8dq9gx8,loop-ust,114826271,114826000,271
terra1252w2hcxn2wz66lft7qcpttfcgnp3n4lrqfrn5,loop-ust,1028235038,1028235000,38
terra19dzy2vujl5kk7jx3rk2wuafvkqxe4q43z4qh49,loop-ust,101465151,101465000,151
terra1lcn7yt05wtnrdfawq65t59enkqg9d7dh26jh0p,loop-ust,30558498,30558000,498
terra1yqawdmlxnzw6c5c5vul607hh5svz8yzvxwwn27,loop-ust,9780172,9780000,172
terra1cgg2epkaw9pquwst43zlhqvrd2dmgnqvx5xaqv,loop-ust,662460181,662460000,181
terra10f9vwvy0jdhdegvyq2rc5qwytajluppelncsmr,loop-loopr,5112872908,1154520000,3958352908
terra1rvzk9j4m3klvksshlvmwgufhx5qw4zv0xs52a4,loop-loopr,3411682695,3411682000,695
terra1phev6gvv68xl26vyvql9k4d72x5nplmyw0tpl6,loop-ust,76565196,76565000,196
terra1vrmfcc60ez4xc8wsw5jds5wwnn655wf7sxysl4,loop-ust,4665480689,4665480000,689
terra1d9tkqqnmdu6wzljvucxyrxmuzv3de8lk5mgn6x,loop-ust,20889219,20889000,219
terra186p9aqxgk48nz995f3pzrq7xt7ht0y48qzca74,aust-ust,8954874348,8954874000,348
terra1w3v3pm48g64c65vhqwev529dr9j3nu6hpzw4rr,loop-ust,19190396,19190000,396
terra13m0hh5ugqyupay6mjuyy77ljhpervafg5nztk3,loop-ust,53997090,53997000,90
terra15d8a0z0w3ctt2j5amufxxuw40rc3hdhqvgl2qc,loop-ust,306177690,146554000,159623690
terra1yqvwnz079wr8zrlw5d8chtlajntrhqgpqaye8l,loop-ust,11189774,9829000,1360774
terra1v3kf6amujv36qsgedvadum4ezu2wj58e7q6twx,loop-loopr,260306995,260306000,995
terra1wmttgw9zgks837ptgeym4mh8ucxvsrdve3q5qp,bluna-luna,3142596636,3142596000,636
terra1532atsp56xe2gzt2kd043zykfwd2w95h4l88kk,loop-ust,212490072,212490000,72
terra1dnzgjywlmcl9rdwywcrq4nd4rlcfdjtv7g0g84,loopr-ust,575493613,573821000,1672613
terra1hj4plzd96qgslk3v82a2t568g0uqnld9uglnum,loop-ust,21389884,21389000,884
terra15d04wl9a9xgpyzwehjghtmj0avtupc5u2hgqhw,loop-ust,4185290858,4185290000,858
terra1e7w5watqjexsj9qhlhvext4cewnldxfwt0udz8,loop-ust,23054428,23054000,428
terra1hgr52gqaeplek5upwv64r38dqmyt6f66ymdq0k,loop-ust,928530602,928530000,602
terra1sccsnjy9wjr36ly0dnhytrkptvg2mfqxy2qg8y,loop-aust,213135839,213135000,839
terra1gdkq60q004tmu2ruta43fvr7hydum4s064q9vf,luna-ust,59179062,59179000,62
terra1wy3dgh7s7l9rqnns0d3yct5ptxa3wpfazflsgf,loop-ust,56083085,52027000,4056085
terra1h4sny52a25txvgdsj97nhlgx9ef9kct4myqlrd,loop-ust,9569677,9569000,677
terra1p3x7fcpjqhenwu8x3q0lxpfhlecd8rs0yepn5k,loop-ust,20639768,20639000,768
terra1nffeln993j6lyzzwnzmxxuxav893aldngfp6v5,loop-ust,152602564,152602000,564
terra16npywjay76xhlmse43tmzv0ky6xq09xrlxtet9,stt-ust,69833418,69833000,418
terra1yauztjxnv4tnfm3alqmq8uv52jlm8lhv6nnd7l,anc-ust,162469681,162469000,681
terra1e6w4085c9f5tkqtfpxu2jyvwah24kv6hnj6snf,loop-ust,66001536,66001000,536
terra125vf27a6cxj06emfswr0q2vdavag9mra8ktkh9,loop-ust,24509774,24509000,774
terra1qltsdq79q2mqu2ny4tczjp8csag46yn7gwq8mr,loop-ust,15286492,15286000,492
terra1tn7ztsccscpeqxn9d6dxntmyacpndk7f2e6q4n,loopr-ust,52385912,52385000,912
terra1hz8fzj55qdpa7y3u5890pzf06ekml6xudjmela,anc-ust,13547504,13547000,504
terra1uf88m5k3wtulcdjr2u7xfqakyfmgexpmstumxd,loopr-ust,95702768,95702000,768
terra1zcgn8df040auht6yxd85nm7schq2jt49qjzlmw,loop-ust,488950111,488950000,111
terra1h6qwt7dwmwjmekffw2r8g7dllpclpftwgdxwau,loop-ust,49355681,49355000,681
terra1lx4thxwhruncqdspn6juec49ju7ezu0zzs9kn5,loop-ust,473895899,473895000,899
terra1fhuem2yaz9nt5pm5cvlwtyssl0vys727nhnjvp,loop-luna,2856488,2856000,488
terra15yu8f5cjj842xquzk9m6852w06tef8mwpc4mjn,mine-ust,1246668058,1246668000,58
terra1l3s0xe0spujkzfrdfq2semmplpclxkrz8jvmrz,luna-ust,464107344,464107000,344
terra1fxw0ntnc097jtajt6u8y07r2hvz98lqtknumdr,loop-ust,278986425,139493000,139493425
terra17vnq8wczqd88p7f4np95lrnkd3jsu7zt8l7eg7,loop-mine,113493505,113493000,505
terra1394qu4q5t206y6n0qs62u23sw2j22np7qedq8q,mir-ust,31735959,31735000,959
terra1kyfyjr80w73e70yk7769k6vtpcv8fuxkv9hnzr,loop-ust,40431371,40431000,371
terra1rnff8rhlxrzs696s2clmxscmcvkurgs2qy3pjh,loop-ust,6568737,6568000,737
terra18a4kajrlaxnqjam044elwfr5zyh0dwry3x3s2e,loop-luna,3319054,3319000,54
terra1z29jmn2fahrjjfxackruxq3x7guuuhhwu63fza,loop-ust,20693744,20693000,744
terra1n9y03kej8jxmhnmk4n9lmtg32uppac7maflj96,loop-anc,2532989,2532000,989
terra1q90y0ut2clex6zwuc4mpanjmq2zhgfuardz9ys,aust-ust,710706757,710706000,757
terra1gk9rlhaqy0mzx2v2xvf3hjmxg7dg6czugypce0,loopr-ust,860171462,860171000,462
terra1tgxzfze7rahz7kymu50ks94ld607ndmhe27gf4,loop-ust,15484845,15484000,845
terra1dq9xnwvvj6qajx7cj2uh8xs9f79ez4ucmgfu3v,loop-anc,4758551,4758000,551
terra1ddgdgazld0wdkhx96tsg2gcq8t4ac8udnvuxzm,mine-ust,101748396,101748000,396
terra1k73ttd6pwkfjf3u8q09q6shl6q68cgxcmswe76,loop-ust,111005969,111005000,969
terra1j6684s2zv2g6adru4d5t37pyqh2l9xaj6qc8kx,bluna-luna,11014402,11014000,402
terra1qz28vjx57ewk397gkssxdp0ldec9yy6n9s0p6g,loop-ust,1583815204,1583815000,204
terra1fzpgrp0d87a58s8yeyjstu0fr8d7ye38hk5syy,loop-ust,26423311,26423000,311
terra1klx2x54hj6rhvdcp57mz6jagf8mkmgr4dshcdc,lota-ust,27339741,27339000,741
terra1eqyjjv80jlxgk9hm9e2we7d8y6zyqtaacvwqnh,loop-ust,54053640,54053000,640
terra19s72cm4daudxea0s4fxplcn3aw3przx8aruy5r,loop-ust,40182103,40182000,103
terra1l3s7vljcucms5m530rja3vw4vlj76wvqj53087,loop-ust,32171642,32171000,642
terra1ssh08cu305sf2kdg5jzj36trwwwwa20axyeftj,loop-ust,24525041,24525000,41
terra1dv69myye8yvcdtwefjuc6rvtdye0889uf948xk,loop-ust,49439742,49439000,742
terra1ga7x6aqwvpf8rux4l4h68ugm9ewtps2afqntqh,loop-ust,265073411,265073000,411
terra153msvnprvah5y67tsa8z35g3t5l0ujawzm8sp9,loop-ust,4148017,4148000,17
terra1kk2jwwra8q0jev2jhnwg3gw473jnr2zlq9uytk,loop-ust,6926447,6926000,447
terra16akmqu8gkg4vnz5kx8vjkjuzvf5qu2tdjlhr93,loop-ust,51628716,51628000,716
terra1jvff9gwha83y2ednu3p4yk3q4yryslrjsekurk,loop-ust,3794632853,3794632000,853
terra1ncnq2rjn42j4w83k52nuzt6g96rrxjy3avq5s8,loop-ust,43580424,43580000,424
terra1fzfkxdhuurfzs7rk59chfl3y3yndlmrsd6l498,dph-ust,1005132442,1005132000,442
terra1hp78umvqy9327a23nutxgref5fvdxmypkfy0hr,loop-ust,9283146,9283000,146
terra1xx65yyhwwqzupktxrvkq3ax36rds2d60efy0l9,aust-ust,21063261280,21063261000,280
terra1nur24wp5c5mpwg0uuzr9s84fu9dm0zfg5r4cgm,aust-ust,8953970724,8953970000,724
terra16rywt56fc08cjansa7t3svyfh50qsn5p350w2z,loop-halo,2350823278,2350823000,278
terra1c5eveq3k5nuhf9426cwf7u802ckfj8nygsg0t6,loopr-ust,113822544,113800000,22544
terra1mzwy3l090cmwfj6kq69txasq690kk2nsmutc39,loop-ust,21784112,21784000,112
terra1v7jehlsl6ww78m5jgj4edjmdg08pct7qw0srnq,loop-ust,2611249721,2611249000,721
terra1vgvmtzpuzgxu5xcf2qqsl7h9de5fm07ckh4q3t,loop-ust,6126629,6126000,629
terra1n4uz340ct4syt50wtm7xfmx5vz4sr5te9gmcau,loop-ust,22682846,22682000,846
terra1mfpzrj9ycx0mv79maywcf72vdsgsrmgpmunfgy,loop-anc,2985265604,2985265000,604
terra1s42rt57alzvpgud4th2l8rzqsm0nvhu522nd4e,loop-ust,205712903,205712000,903
terra1t8pq7kzxa98nlyvjtzwr2grmcgnzg0w4amrjhn,bluna-luna,47862228,47862000,228
terra1una9dsuf6d3u7wx9mymze0lsg9uaepypqpewws,loop-luna,163775727,163775000,727
terra1ccscznlwwlx0gzja5xk6lnzx4w732224hjdxlc,loop-halo,7252185665,7252185000,665
terra1y9xgmc574j2577xun8k9ay6w0v6xkxkls3ttu0,loop-ust,30444838,30444000,838
terra12q2g98rc3f6zdx2chc7tmw3v9mpywsu3hy9jh9,stt-ust,707947,707000,947
terra1nzv5za6zavxpa83gm8l7p0dnx9mlfe3fd8v59e,loop-ust,153843552,153843000,552
terra19ft66rvvyara8zs67jaxl3dyx88tglv4ksavg0,loop-ust,6909513,6909000,513
terra10xx46ahg4av6dy65vncwpn7vsc6v2c6nswjauy,anc-ust,24362829065,24362822000,7065
terra109sjustn3qhlpjwqndvk2z53sj85akvt3g34fv,loop-ust,860733085,860733000,85
terra1ah6javnwjlu8q9wwlvv6k9qyr5g2vlj2k5l6m4,loop-ust,49465041,49465000,41
terra15alfyxeesm4yjjh2z5klfkdzgwv26gz86xakk5,loop-mine,17192405,17192000,405
terra12jwxsv82t33j6yh99rn42p4ek9wtl87nu5ptdy,mine-ust,288256446,288256000,446
terra1utdeapanx9r0qu3h6x9v57jzh504faf5p0whkd,anc-ust,378150157,305498000,72652157
terra132t5vzv0w32acmue06lrmksgvf85t2rgktcjgc,mir-ust,151417759,151417000,759
terra1ec3e2waxxwqcapdy3j5m5fev76dq3cssr0k6k4,loop-ust,46602515,46602000,515
terra1vek7ls5w2m43lnq99p848497mtjz6ujw3l0r36,loop-mine,1345084132,1345084000,132
terra10gzrym7netezznha44ycvdhe4qg78v3gv73ym4,loop-luna,20945417,20945000,417
terra1w6udcud0a0cflzp5xcc5tqkgfc3sxkcfk6hngz,loopr-ust,96651170,96651000,170
terra1u8rd690vlue7lw2cem6az0w0ee5h9hg6ax3gw0,loop-ust,437377152,437377000,152
terra1ry8m6knz57ncas46uhyhj2v4r9ky9d4syh8fax,loop-ust,204541365,204541000,365
terra1r7fyr0a2xfaqc3ws2vfkkljmezjn38nqpz6r0v,loop-ust,154668950,154668000,950
terra1r4x93899zhwf7h8akjsf0x9z253sdys8j7hzks,loop-ust,95990648,95990000,648
terra1wxr5lazfvcs4grflnfmvt30p2fcsgkphfcz2ep,anc-ust,138614431,138614000,431
terra1f5gqdq76se0gvwj0p6e0aelcxlda0sma954q4l,loop-ust,5037931,5037000,931
terra1469ahqyswmrjfsdn0xtstukepqltu3jnrgt6s9,loop-ust,2910872,2910000,872
