PROVIDER,LP,PROVIDED_LP_TOKENS,WITHDRAWN_LP_TOKENS,BALANCE
terra1pmp5pn4jdaew0e2tryz373e8whac40esazmcma,mir-ust,66683389,0,66683389
terra1fk2ephmetreelakjpschd8crg3ql7kjx7d0r5k,loop-loopr,15139056,0,15139056
terra1uh6lhvy2396z3d4h6zl66jvsncfgf2r5sq3nxn,bluna-luna,3466251,0,3466251
terra12yypmu9jg2chg5url5kzfj4q9l2qdycmc2jyws,loop-ust,550787674,0,550787674
terra1jeduxg3twds9yt98m347qwvcgwgfccm228ykz0,loop-ust,10433536,0,10433536
terra1y268l9k9g4jszf57ufsvmstdqxj4fmlqxwp44z,loop-ust,4769840,0,4769840
terra1r5f6xr0xujea3vfkcm4y6sa9mpev2mlffvksnx,loop-ust,88155308,0,88155308
terra1wkkyk2ce40szrsagh689zxmydhgzfuy83x4ndn,loop-ust,961189,0,961189
terra16j6tgk8067stx038qem6enyvfr04g3u0xxp26t,aust-ust,892775939,0,892775939
terra12gpfmdlu8t4qr5yuqdj9m7jwalh4rf4lkmmrll,loop-loopr,20106246320,0,20106246320
terra1sv2497ej3e66j59twxa2uqtggd4sj9rkdgzjfd,loop-ust,10466730,0,10466730
terra12uaux0x7vaaymp6zrdq7x9atc9hzcqlt4v5pqe,loop-ust,4043893,0,4043893
terra1cvtu5w3w4na0wdnjpu4h6cu0637zj03xrv6xm6,loop-ust,680794,0,680794
terra193y2y7cnhuwdqmwc6xskvyx9x9jgpv4dv60qn2,loop-loopr,21473362,0,21473362
terra1p9fvr46mvx50927hh872wh62rnxc6ynql9l6lw,aust-ust,89736261,0,89736261
terra1epjdxdszp0ux26up6z3sgxlj4v762eysn25kxx,loop-ust,33618330,0,33618330
terra1fxrmjzaf563ajqkwhrctr3hypvq2xeuz7fgm2x,loop-ust,47953,0,47953
terra10zmhytfyxc9w5rp8h7jyg4azu22ujzqzf07u8l,loop-ust,5009844,0,5009844
terra1cl7eythmg2lvvstzyumq36nzfet7ge4qqdr5ts,loop-luna,145980486,0,145980486
terra18pl6ltm82jtujf80yvqdvw2szyypduaj2nlsvh,loop-ust,807347,0,807347
terra14a3eeah22kwzgvwagu792sqg237k90d5qmxrf4,loop-ust,1038943,0,1038943
terra19sryczwlgqsl7p9fxp0wmamnltrtx2hhrsfyhj,loop-ust,399868088,0,399868088
terra16khtjg7ppy8zr8mqnmzt0dp64q0je07wp2ytp2,bluna-luna,1988478,0,1988478
terra1p5pllq8cvr350qhzzcw6s5yxfatn7sg2mt080j,loop-ust,7360288,0,7360288
terra1g0uzl468etgkx0gkts42mg7ly6waqkemw89lsh,loop-halo,12132634931,0,12132634931
terra1np5mpyy5dy548lqlsfxprg2swgkhwccnn9h7tk,loop-ust,631353,0,631353
terra1qn2qwaatjk5m2tdgamqvhmsds0h6gv5tj2tmez,loop-ust,3009673,0,3009673
terra1egwxl6ajjpsj3ar8efetn7cuzzjakxrf8vgp7t,bluna-luna,2070824,0,2070824
terra1ngska54x83382tpsq8hrctnramckw8f33cwezf,loop-loopr,26451150242,0,26451150242
terra1jvp0e5l4sjftx880r8l28x7jxasj7u7rdymf5t,mine-ust,19450732,0,19450732
terra1jjvqnwv89zcawqdqe72a63jy6ch88qukqcxmps,anc-ust,71485388,0,71485388
terra1s3jz52p40syuyghuqd2jhama5sutj5crz6apuu,loop-ust,1645212166,0,1645212166
terra1ngpfxanarstaps7jyjkfjtyecwzjdhetg2cg54,loop-loopr,10244716130,0,10244716130
terra14ndpsk8cctk2kzq09ddmyp4yxm3ttm5ljmhvuu,loop-ust,63485007,0,63485007
terra158rcu6yxr8thfpf84czw7gwyxtkzhmme2ew926,loopr-ust,13548574,0,13548574
terra12440pud8fjlc99nh2rtsrvgpej4w0ncapxjucp,loop-ust,213522590,0,213522590
terra1qzlpmfe2dtw7qz9y33tzpswx5u8fzfd4j54ycq,loopr-ust,38585907,0,38585907
terra1lm4sekm0jzzz45v5t09paxjsmy43ftmy5nxc0v,loop-loopr,1198697653,0,1198697653
terra1q0wuqy59ee2lh6prwspzjrf7g8hhdvj0fzp6n7,loop-kuji,206745405,0,206745405
terra13pau70e4gv5dsqxksyputwz4hfy7c3lwn76g38,loop-ust,4157140,0,4157140
terra1mz2qczd004689ttg5var2uyzynxsae4ac0g5kr,stt-ust,2302072,0,2302072
terra1zt0s370039dkcvpmd5amc8z85w3rjykvaly9fq,loop-ust,144795768,0,144795768
terra18p6zfmwxs48mn60fxecy5tnx3gnsgtkdgq4kxh,loop-ust,12806606,0,12806606
terra1vqqhvvrda4ldcfrj6dmg5hmt2v7vrhvm5elpw3,loop-ust,5388011,0,5388011
terra1nmdzqeses285e4ysy5xeyzxg4cqywl40rwp4ws,loop-ust,51303944,0,51303944
terra1323ff8j9gzkccwgwa5levmge0vty7z0047dy0t,loop-ust,3715558,0,3715558
terra1374xzg53a38kpwqc2yx2zz39z32r4c439g4rrh,loop-ust,71071222,0,71071222
terra1n535hmrt40h4n6tg5g35uvtsmpwlndjgl3lxtt,anc-aust,123055531,0,123055531
terra14t5c4hh09jvt0fsvv0hrur0wu33nyf4kvcwxmc,luna-ust,8846163,0,8846163
terra1etwq0q8wwnmq7322kz4v6ff2dcvwfm634vdkqn,bluna-ust,2671703086,0,2671703086
terra186p9aqxgk48nz995f3pzrq7xt7ht0y48qzca74,luna-aust,816318257,0,816318257
terra1js905peclaa5u7mrdmmtgl032q3d7pu3t0gwdf,luna-aust,108732886,0,108732886
terra1pcmnga8q8g9c09ralx56c2rpqt9axnwq56snmd,loop-ust,979024,0,979024
terra18gku6t3ewhuzhphmjaj5jwpq4sahvaw56567qs,loop-ust,19652150,0,19652150
terra1052au6cmuq0raedls4nac43vwac8w42wrhasp5,bluna-luna,4098152,0,4098152
terra1fvhynqcruq73rv4kpjlgxy6czvt8qxule6mstz,loop-loopr,267978849,0,267978849
terra18j0nkullzkjuw8qf00kcxp3yh9dlcxs0kxt3yc,loop-ust,911616,0,911616
terra17gtn90jv4gf942m5akmrkj4z4ye9u40tdyku3q,aust-ust,2684176996,0,2684176996
terra1zeyvhtedydxaws4dwwjuu8yd2gmtmt9gne9vc2,loop-loopr,5828192209,0,5828192209
terra1qhe7l4cjl5rspkz7asttx8xdkrw2drczrzay0q,loop-ust,1924044,0,1924044
terra1wtwkn4pzaxh9k4t8wl53xprlrezmgjcdn7eyc3,luna-ust,14595518029,0,14595518029
terra1dep74h2dj58zczzws685r8g8sz6s3ax5w7v88y,bluna-luna,687149,0,687149
terra1mul83yr3z35jfva87uzsyx3zxcrtpnw564xqg0,loop-ust,112257179,0,112257179
terra1vgmq5t2mhyt9vr2j5sj6ycqylsj7khqm4fwamp,lota-ust,78502440,0,78502440
terra1x07k2qgrfwhqsn7qaagls7qhq6zpw295sdflgw,loop-ust,8081937,0,8081937
terra17smaay92puex3qwgvdq0jyw4u33dplxts7cuau,loop-ust,8790215,0,8790215
terra1m05wd0nh7krqvrqhkxa67njcth4g7sl2cfzm6h,luna-aust,16885707,0,16885707
terra1qct8zzudefduc247xusjse2vjv030rana6neet,loop-luna,6644865,0,6644865
terra1fh59xquedtfgzwjl8klej22kzyhmt0vzfr3dsx,loop-mine,261623084,0,261623084
terra1ykk03gtwa4pwz5fu08k83pfkmg9f2c9c2gyd6x,loop-ust,1023582,0,1023582
terra1yneudjsw4udqd7ruyndtm3xv7nhxv6x0fym34p,loop-ust,938807,0,938807
terra1r8uk3svqnf76zmm3z7kv97nt2qcme4x37gez4r,loop-ust,35869579,0,35869579
terra1a2ufaeyp5hfdl25fasql09ur02d2sye3zjdwh2,loopr-ust,62631262,0,62631262
terra1ma5v8z3dznmezd7ala0lkc45qnc0almpxhegev,loop-luna,1234979,0,1234979
terra19k8qkswczkus6zyyesy8047g0tttwn5c55yk3d,loop-luna,197156507,0,197156507
terra1rws8p8sc08lurhsqtgzw2pvcex3mq54ke8w4h7,aust-ust,155181521858,0,155181521858
terra1h3r579mdy6w6y6vj6e3spq8w7ev55ja89g5uxt,anc-aust,43577707,0,43577707
terra1zlszngg35xmhzyjlzj8je52h3jdf6axstjptyl,loop-ust,384360958,0,384360958
terra1phjlheantk5ue6n0d0fyl5ew23x32vd77fp9tl,loop-ust,14435897,0,14435897
terra1haj8mr5sxrq2jt88n5xm3zct3la57q7n6809ss,loop-ust,4434612,0,4434612
terra1msjmwnz5tzchdcvrtalqnvhv4glxkckr29slp6,aust-ust,56084203,0,56084203
terra1r7dke7zyzk3njkyquanscq70359d5tgmc2zn2e,wewbtc-ust,54,0,54
terra1rqky6cm7wy2l4rljdhm9qlgk8mmwndx76ruhuj,loop-loopr,810090447,0,810090447
terra17m0q2m0n9dwxe2xjq4zgqcxmjkz6qr4zajf4lh,loop-ust,9721245,0,9721245
terra1j967rt5j9jqun0g99z3vedja9aqh94w8scjjy8,loop-ust,1052740,0,1052740
terra1vsvr3zmv7mmgtkw40fz3prqvthfvkv0kuaqcwh,loop-ust,1063485,0,1063485
terra1fs7xndv8chjy6m0r8yt8dt8xh8rmmjhhlmeqkm,loop-ust,5893014,0,5893014
terra1gwtwkfr6kd2gu4dd87hc90fut3savmvj2q9fvl,anc-aust,122656831,0,122656831
terra13aa5w8fl7ea4syzjrykvl3efkj2375qxn4446p,loop-loopr,6266885,0,6266885
terra1mre7fg7ag2vqfr8urxuvvx2jhe74zfa9h9af9u,loop-ust,7399801,0,7399801
terra1kwjd4w354f4nufuafg7watfchmx87h9akdf6l0,loop-ust,924144029,0,924144029
terra17tvq94x3v4tkx6yfp2zfsu9akalpusqs2670pk,loop-ust,46478621,0,46478621
terra1leul46wf996d8xvevw7vkl608gnducm30eylh5,loop-ust,26145388,0,26145388
terra1wdnprnt5g0sdhe90puj2tpde0ux5psqep4775r,mir-ust,834905286,0,834905286
terra199ah2vdy9tdk30dgeqzzhzwuz3auyetw26nwm3,loop-ust,950951,0,950951
terra1truw383920d7thg90nz4a2uh4u94g4ngnt5hwm,bluna-luna,99788480,0,99788480
terra1h9wmx0769ep2p7rkuuxregy3sjjhrf6v7mycha,luna-ust,62780813,0,62780813
terra10z22xz0tp2u879al4zhlzgtptrrej83jjxqd4n,loop-loopr,189641097,0,189641097
terra1a8873a0u9qm862gm9fqf2q99lu0s46ss8pynz6,loop-loopr,78580044,0,78580044
terra1knua2j57ha9056qufq5lr998mt2lrupelppxyc,mine-ust,7542376,0,7542376
terra10mqtu3qxlmv4ywwe60nzmfanxtaln3lpzeg0wv,loop-loopr,20644404,0,20644404
terra1tz5dqes0wjnj3gzz8yqthwwuu0fu7k5aqksjq0,aust-ust,229730107,0,229730107
terra10c3pffu6vyqcex9ce4sqvwvcyg7xk7xce98rml,aust-ust,895136599,0,895136599
terra16qdpm9w3jk9ewnza9cxj48mgzye04jsu06mjc9,loop-ust,36430932,0,36430932
terra1u652wnqn0f6t53z4lt86asmx3mv66057z7gt7k,loop-ust,8840,0,8840
terra1ek00ey6praq3970kejymp3346em0fxhjjk9fk5,loop-loopr,3820916737,0,3820916737
terra1c67ew2j5kwuv2wmc08nqrsumasl58u6fhkmpmy,loop-ust,16180908,0,16180908
terra13gxykndntjsucf0knwrlasl9j9u9v42peqewss,loop-ust,1531918,0,1531918
terra1aunex5wg6ejrgaudssezn664q5gneq0ecacakt,loop-ust,912817,0,912817
terra1xnk2w27nfrfemxyx85wguzync6vfkael6vw4h9,loop-ust,894088,0,894088
terra17tncrvwgh49zju8uxcnuwz3up43x0lyh43h8r0,mine-ust,627540139,0,627540139
terra1438x5tfl4hcsmywru6sk443g6vukm5u63r54yk,loop-ust,1590431,0,1590431
terra1hwh25aql3zj7jdlawj9l7uyuxwc6ryrurf4sw0,anc-aust,793741668,0,793741668
terra1zawaxxvp4z37a58pg5k982xc9tvmw4jsl55lrf,aust-ust,2556379758,0,2556379758
terra1hp9exad795gjsdfmmwvaerc47heuz03y7zu34s,mir-ust,133191979,0,133191979
terra1v02fmhxwqclrlcg0qkd6svee6jsld7ckcxazwf,loop-ust,93822,0,93822
terra13dl0f3gycadhsplh8nzxwwrqsfyrppq6qscg0k,loop-ust,15241532,0,15241532
terra1yrz20ehpy96w9nhpx0c24a83qd7w2um8lxa7ve,bluna-luna,2262038,0,2262038
terra1g6ne07zqxmlgu2zgajz3erqhj79c2m3apcfu7l,loop-ust,1096333,0,1096333
terra1fzk3h24y0w0wfj5zfnfa9wz0jyazjwlustvu5z,loop-ust,60272895,0,60272895
terra188lx8naxs9h7n2ql3mu9ppdy36f38angyx98gz,loop-loopr,39816953274,0,39816953274
terra19pyrx3zhcypnnze44z9wjduvx9ene500mavnzx,anc-ust,2026819556,0,2026819556
terra1j68gcd3lc49ujxpycstzj2k5ywvnkjwk7fe8px,loop-loopr,30462383721,0,30462383721
terra1700724lmxfr67lyen7vq9qln25xysz70dfwz6z,loopr-ust,139779220,0,139779220
terra1nmyuy27ynt3szftvzphspnvn5hj5mf2mpej748,loop-loopr,3145421192,0,3145421192
terra1cck0g6dmq7vatdqmg4jfj4ra4mhffhklm4ma56,aust-ust,2244878532,0,2244878532
terra1tk8p3pa029x8qa6rrtwqcjlxn4ysnuvld68j35,loop-ust,4132443,0,4132443
terra1xm8ft7ph5vl3ea9le58mps9m5qmulx2lh3rd0f,loopr-ust,42036915,0,42036915
terra142z50x665v8g7eth8vm42m9d2lys54fu8p0ha5,anc-ust,73994723,0,73994723
terra1f9l6uktq3nu9jge3qg424avnmq88ks8f645nnf,loop-ust,11844249,0,11844249
terra1tsff2r0wnhn7xcjd34nnl62g8lf85w89sxrgdj,loop-ust,898932,0,898932
terra1gezfqwdg4shuuen83ldftgnzs63a9mxwpnau6z,loop-ust,4823627,0,4823627
terra1celjzycqt74yp3yn44zyg99gww5tas0ddjd0ka,loop-ust,10190723,0,10190723
terra12wa7nu7pg86evgusv6kh3jf9yhcfwyytf3akmk,loop-loopr,162182350,0,162182350
terra17xt52v6essvkxf22ppsxhg8q65qvuvk56qpx72,aust-ust,3400189208,0,3400189208
terra1jhsppwkayuy3kv8paa73zdcz20jhnrfsymw53k,loop-ust,2399814,0,2399814
terra1e5qj0c6mz9jzv47y7euevh2wtw5ghw5947pvju,loop-loopr,1966489035,0,1966489035
terra1kprdqty6jgmu65rhnqr7enytkeere5kqf6lhga,anc-aust,18947043,0,18947043
terra1yr0zkj2ncp0s363cnapzrz4qdkdcy4tnyh52gl,loop-ust,3189798,0,3189798
terra1ppa3wewk3x35387zfmkq4jka86xy4kpn6p74yp,loop-ust,4900590,0,4900590
terra1lq0973g2g4mu7ex5wq2n2rx93ft3rwqz25h8vz,loop-loopr,2008753097,0,2008753097
terra105x2td72hkva0xmk2s8hy54e74054aq4ksgx67,loop-ust,327670877,0,327670877
terra1n3nna52v7k4ftsh6luzx2fd50ql9ap5c309kfm,loop-ust,219403739,0,219403739
terra1qz05v9r22rj4hdkmeayrp34malz3v4x2l8z5j4,luna-ust,34858128,0,34858128
terra1ae6ssrwpl7fsfxydhtrfx7xvv4rp8fy59wtgnk,bluna-luna,825780,0,825780
terra1jshd0xhkpta4gn6tm8lxma6xlkm4gdgrfd3ww5,loop-loopr,79615068557,0,79615068557
terra13g4t0ppvn3fa2nvyslrhqlv992e0m643vtcexj,loop-ust,8885339,0,8885339
terra1j5yu2shvtdkeyq26j7l6cknnkqdhcfdsc6y5qd,loop-loopr,1329601981,0,1329601981
terra109u4tyc8tqyhhujx0sermhv8njff3d94cmz26x,stt-ust,6310291,0,6310291
terra18mnvg2s4ef7p0lfvjfwhvahguffeqvt6mhkqfc,aust-ust,896926528,0,896926528
terra12ddp9lukxkwd60h6m6l3ecm847lenaafss9mmj,loop-ust,185189754,0,185189754
terra184vmfxjh55lflnvflfkfmnsmnpvqwrglk0ukff,loop-ust,8091220,0,8091220
terra1t43a9qlp2lrmfh5myyw4hzlzj93gaype29r0ch,bluna-luna,17209385,0,17209385
terra17utdp6jf76rcjr56qh3tpaw66jhztnnj0y64qn,loop-ust,13162948,0,13162948
terra16dmf85gv3xrv7l6axrzcpt5ggqrdkk9kt5l3fq,loop-ust,13120425,0,13120425
terra1veez3f3mgm27se3dj55k037ykvzmdy08smaztp,loop-ust,746005424,0,746005424
terra1j07j4dt7chug9gxua48h32s6g4rymhmyty9yjm,loop-loopr,205833934739,0,205833934739
terra1n4w7t8kmfwuy830asnvv4n6vypscnrtedku2th,luna-aust,78596584,0,78596584
terra1rzcrqsscsdfgrhdck0t5yy2p3lvnny75tz5pxa,loopr-ust,923981,0,923981
terra1l7jwxdajkjvghc82r79s8pxez29xe80y8c608q,loop-luna,5812766,0,5812766
terra1knvk49lshaan26ft3rars0hj7fwe72lvrrqh7h,loopr-ust,52911091,0,52911091
terra12rprcauxcgkdl2m3hg8y5h5p8hj5fefdc7235u,aust-ust,731480629,0,731480629
terra103jjkekt0wl6cj36w0u94da8arhteqrmml0wz5,loop-ust,4612972,0,4612972
terra1exj7tc8zm6mp9cx9zealtfhjmtddhkrl7hum0g,aust-ust,34453303,0,34453303
terra1czka2eycealr9dnnwp8mdzevgj5v5xnseh4fu0,luna-ust,248713426,0,248713426
terra1peap6zs0cylx2hvwlc7fz8rg3dfk55tsvjjlnd,kuji-aust,670274776,0,670274776
terra1fzw4cxmdmjd7vfqq7fjm2w50pce37warn5hu9h,loop-anc,1005711088,0,1005711088
terra1ngcgmr8vk97hx5fzk0c6q02jfujjncdjqm8qqx,loop-ust,197234707,0,197234707
terra1zv3ym9pa0k0mh4xus3zmgn83vxmvxd4jpcl9lt,loop-ust,1194745,0,1194745
terra1fhh503fun60mrv87kmhjvjqnp9r9fvkksevcjz,loop-loopr,573312545,0,573312545
terra1vl22wrc0rqdk3m7pyhfk4v2ur9rq8dwkff3m3q,bluna-luna,9967133,0,9967133
terra1dx8axzy6dac4ye89fdq983meue060080722e7t,loop-ust,74204236,0,74204236
terra1vjukwakuazq22dzy4pyv7tkscwshk4ux7c8m94,loop-loopr,216820916,0,216820916
terra1np9jmdp30u2cvkp02shh5aj9v6jqr7ep50dgnr,loopr-ust,60395642,0,60395642
terra1cygc8stxmfch43ug0m0p6cjga5au6eepg58lkl,loop-anc,598910367,0,598910367
terra1yfs5jhljv95r2s9vvr5mf96e40sru4nhmmtwwx,loop-ust,3368227,0,3368227
terra13rakqlr3z22xydjkupag44852n887xnfajs3jk,loop-ust,4709737,0,4709737
terra1t0pnpux59rkp6fs2sjksc5q4a9vsj7ud5chag3,loop-ust,16712069,0,16712069
terra1h9gmyvrwrlfhxhphn4gq38eu64l5kjhgxu9nt0,loop-ust,4266247,0,4266247
terra125fy6gxcrhhceaafhrdqd4uppmu3wukvcmrw0m,loop-aust,86773758,0,86773758
terra1wmp5ey37x5cnzym9vsnc9pzrtrmu5eg7ylnhq8,loop-luna,169787833,0,169787833
terra1ke05wulwucmpntps6uyhgxp983pys5qeqj7kr0,loop-ust,1192668,0,1192668
terra1fqwu6wzqda0mc9m458fpxhxummlrmdnw582z3d,loop-ust,10593394,0,10593394
terra19xmfwtydmkzuy7rf5rc0czl8kj9c89y200p4yp,loop-ust,1660134,0,1660134
terra1v7zgjag34hfqt2y4jkakm602pecdmfk20pa3tm,loop-ust,626894559,0,626894559
terra1t3kraa986nxu66wxa3pvftggzyhhlly8zhkqj8,loop-ust,2078707,0,2078707
terra1m2r4xm9csd2m2hg96frwxmxyjzdrlyvwuk6rut,mine-ust,117895870,0,117895870
terra1apv5gllev5agcmveucjrvg4tqju99sy047gzjf,loop-ust,2452492,0,2452492
terra19v5nmzp089ct9w83ymwyqlsm0mh455ay4ysjtv,bluna-luna,159651,0,159651
terra1kzap4l8feh5z0h39ts2mlax4egk8579s6yda3z,loop-ust,91764103,0,91764103
terra1jrrqkrulaf62afy9jygff79svunuk9pd3uq7fx,loop-ust,979743,0,979743
terra1u3yugmn7jfufw4tpqz0zdkn7u80h9gqewlztj3,loop-ust,9175737,0,9175737
terra1920gus72csnkfnwp68rfema0x300uaznaczgwg,loop-ust,1728177,0,1728177
terra1ylm9ehfjlc0uy6s2drz593e7zxflhyspkumdj7,loop-ust,94137,0,94137
terra1zttzudw5msm0fsvf7tckna8034dc2hgr8ycve4,loop-ust,448346,0,448346
terra1f8lj20clvlc2w2dwgd9dhptv4xm3a0mt677r7s,loop-kuji,10838559342,0,10838559342
terra149ll23eplres0avchean4wkv9uh8as57zdp98e,loopr-ust,201191558,0,201191558
terra16vjvp9hykrt7gt9sls6qhwdsxrt4ffesa2lr28,luna-ust,4302241,0,4302241
terra16pt0k3tqkhrxrkn06dzep83k0lj0eg9lh3y5xf,aust-ust,589214306,0,589214306
terra1tjffrz3tl8su0u58hjqw494l35rqq7qrh90hxc,loop-ust,7601076,0,7601076
terra1mrrvtd3wd5wzckdpqcrwq9hkcf0yp8uzaryt8q,loop-ust,9778697,0,9778697
terra13gxzypz77tx836fw67y2dmlqu9mh8jdumphjv5,bluna-luna,1491876,0,1491876
terra13f7nwvlsu6fztnhg6jmnz3cmxr7jc6v360mn7s,loop-ust,1080512,0,1080512
terra14ct28xv3ct3v8qxfukfhx0dyzrc9dj6rlc6kav,loop-loopr,4433476,0,4433476
terra1ke5f2vpce3w7upj884sf0sk3ejl7qf7el6c8h3,loop-loopr,44217181990,0,44217181990
terra1ep459h6h95zzfwn0hsng0wt0lryydhn2ysx99u,loop-ust,15630558,0,15630558
terra1atkqty8y5d4pxh8xekh462f9a6xaqezkt0myq8,luna-ust,3234552,0,3234552
terra1kdkuwmyn7fntdcn95cd373nc9nftnt76eram2m,twd-ust,150445486,0,150445486
terra1k445z88zc9klpzd9qmsepcly746ywfya4aq9ym,loop-ust,17753827,0,17753827
terra13yalcacp0kpha5sat8h5yjvstdu78turhes6p4,aust-ust,46200504,0,46200504
terra12ztfyey33mhyhpw7dk5urmykjww35zg295xhnm,loop-ust,143610424,0,143610424
terra174xlsdc5g0ht44gqw098zpqnfnm4lanz4xk37l,aust-ust,27896447105,0,27896447105
terra1mdlj7yn00ue86u33jpppysku8l2p3t5nflx8pd,kuji-aust,294467053,0,294467053
terra1ge6263vyheaxk56hsmkf8vquzprchu58485zfz,loop-ust,2398431,0,2398431
terra19tjvc2ns0j0kceczttzq0506rxlxuyr22undur,loop-anc,166535347,0,166535347
terra1qugk930mzazcl6ntd25hwpe53yjhj7da7wfja9,aust-ust,2727681938,0,2727681938
terra12ezdx49nhh6mkcrq33xhtefmsr7pvtc82svz4w,luna-aust,579978807,0,579978807
terra1yf3lek45qqmsgq99thar500lwtn43qtk082nyh,loop-ust,31957175,0,31957175
terra1q5szxdfk4j26e35tyr0k2f26hs6u0jy8yj8s42,bluna-luna,2343802,0,2343802
terra1lmdq3ptvj0nudpl5nn3lre8znzwlsmg29xayp4,loop-ust,259278,0,259278
terra1kudk520h9ne29lxrxa08u4sharluk2krjuk22w,luna-aust,97374889,0,97374889
terra1fyma4ljzxtn406m0lca975y0eanxakezkaysfx,luna-ust,15747106,0,15747106
terra177h8ya5klh686j8hhpd9kewdjygh5kqzv66hnc,loop-ust,928173,0,928173
terra1jscf2r46v3nlj30ddehyuz7nn78lc7ua5anwqk,loop-ust,5192270,0,5192270
terra15celwdrunfkd638l7fxc2yzp4tm5zx85enjfm9,loop-ust,4447913,0,4447913
terra1r04usc4ge26mferkhjz65qmce0pl3x7mkvtjy5,loop-ust,956400,0,956400
terra1yvwfrp5ctszap46att09k98cshs6qm56ftkma4,mir-ust,4209581,0,4209581
terra1hd03cva2rp5nlj7a2dww673xqkqz6xaxk95sev,loop-ust,10720116,0,10720116
terra160rexq4tma8kj4h7m4rypuu7qrxxylya7x3xgh,loop-ust,4248055,0,4248055
terra1x9uy0zhp4da2v4tqeuyyhkmf8yg5cvydwl3wrm,loop-ust,875705,0,875705
terra1zyjuyx80pls0kju7nl2qt9tx8d9cftyh6g9dg7,loop-aust,1177211691,0,1177211691
terra1vrep93eh8mp40s3tsssuqvu680xepq6td6hmuy,loop-ust,2877314,0,2877314
terra1khy499geyau4yzdzsp7ac8r0up802lf4p2rtun,bluna-luna,595711986,0,595711986
terra1c4uexvsqaevx3933gv4vrx0mdshkfhz3q3zvf3,loop-ust,4423978,0,4423978
terra1qd0k3le6vhnguyqw5yhq7js6qxdf65m8hqx0m0,loop-luna,87718473,0,87718473
terra1lqwrd265adscamdh5vfphs2z3su4d29wggsqlj,loop-ust,888638,0,888638
terra166cvsn8zguxyhmpsarptfaxpse5xshrxhsj7fr,loop-ust,2262689,0,2262689
terra16ljkkz32hvcvl9mtch2m4pyukq8pwp20lq8tfg,mir-ust,42401842,0,42401842
terra15t55att38s852rhhpj4h05u5n4hqpwteq0ezxx,bluna-luna,7605175,0,7605175
terra1tfl0qycueflu0p9tzwp5vnqz9v6d6rg39ncv7e,loop-ust,107167766,0,107167766
terra1mx0apvvtqmr2eta0p8cm09e2vva5n0decugltw,loop-ust,283238449,0,283238449
terra13su2w7la5ad9rqdcpwrq9yt6tepcjkltmgj890,luna-ust,68936599,0,68936599
terra1fstzenqnmvuuuwpacqpf64q030s46lhg9hjl9s,loop-ust,183416023,0,183416023
terra1ynzeucewl875kzjdhlc8majlhdtc5rlylhya2w,loop-ust,14299122,0,14299122
terra1f2hswusq0zfwzj2mr9xvy443744mvkxxqyp6kj,loop-ust,298231447,0,298231447
terra142eegxl7xzuhyn7wy0c0fn5590wa9s6qsu6wac,loop-ust,29406612,0,29406612
terra1jujmjt8duhucwyx773mrj8t5tmsmk6e65u2uud,loop-ust,48758399,0,48758399
terra1rx9jn6nggxdtkmnf4penf3xpplfrsyh25z6yel,loop-ust,15521700,0,15521700
terra1x69axkxv4usv4wyju5fdg7937kqztk2ff5e678,kuji-aust,1086111585,0,1086111585
terra1uxlc8rnf63w8lllscuh9sgd9he5ul7jayxyqrm,anc-ust,1533483471,0,1533483471
terra1aj2agl6racjw4608gj83vapr9jxst7wnyz09ml,loop-ust,5835936,0,5835936
terra1ghmnv5f0367n5mzeq374v4ldemxym5dh2dlkru,loopr-ust,3348396881,0,3348396881
terra19nvm3pk05q8fqnyp56sm6xx2jpysum7nwagwce,loopr-ust,195594208,0,195594208
terra1xkvjw9x4rp46ynmj68p6cr8g6vl8xrazpzelav,loopr-ust,22516045,0,22516045
terra1xc920k0up5f72hsmlves0pn3weu5pvmszxcfzy,loop-ust,9941329,0,9941329
terra1rlushf6yycuqrzj4gnndquu3zchgsmykf8etz4,loop-ust,23395065,0,23395065
terra10y6a08kfmck8caxdfpne0weq3y38v5zh8ph04v,bluna-luna,22449619,0,22449619
terra1xgeyhs2xnvm6vn7903z2lz0k6c8suq2w280apq,loopr-ust,183870218,0,183870218
terra1hgr52gqaeplek5upwv64r38dqmyt6f66ymdq0k,loopr-ust,103155885,0,103155885
terra17azer080a0klv9nk0s5cpsxsn9x0pgc2wh4dwj,loop-ust,994160,0,994160
terra18z873x6qzlqfccatpvkp6jf5khav8h2s7cuh2y,loop-loopr,589404148,0,589404148
